Customer Id,Date,Product
SIZJTBL6KQNB,2020-11-03,whipped/sour cream
CCN15BK3GVLN,2020-08-11,waffles
QNDW3GGX7TBF,2020-09-25,frozen vegetables
ASBT8RMSFETZ,2020-04-22,frozen meals
QUOJN6XNSDEX,2020-09-18,curd
TV82HD9DGRZ8,2020-11-25,fruit/vegetable juice
8LPLAY0QKTAR,2020-09-29,napkins
VB8XGBQ4AYXP,2020-10-23,kitchen towels
QEODIPZDAVEC,2020-09-10,bottled water
2906VDMU32JO,2020-09-17,bottled water
LAOPYEIMY8JU,2020-04-09,brown bread
JZ3TDYWPIQSM,2020-01-19,bottled beer
L30LLVRUPQX6,2020-09-16,other vegetables
XQA6T03WCXLN,2020-03-14,brown bread
YXK4MFGFVDKV,2020-12-10,white bread
BLDAGMHTHURK,2020-02-04,Instant food products
DUCJN7QLW5K2,2020-01-22,processed cheese
OWL6TWNJ7VC5,2020-08-24,onions
A1905CA5K368,2020-12-10,curd
9PWWEYZHYKDL,2020-08-13,cake bar
QZ9J7GJQLA3X,2020-07-22,pastry
H5TYULGZG8JH,2020-03-29,rolls/buns
DCDSQLDLVEKB,2020-11-09,pasta
7PU5B3ZGWQGA,2020-08-27,ready soups
UN9TGWHEVOJ2,2020-03-18,pickled vegetables
N2NHNC29MMKB,2020-05-05,whipped/sour cream
7B48HR5D2ECZ,2020-12-27,domestic eggs
Q73TXDG3OCNO,2020-10-06,soda
ZAQO3ECGD2D1,2020-09-13,sugar
U9XCEHGJ52DR,2020-11-03,white bread
8SR1JZLGQ2SI,2020-03-10,rolls/buns
4FB4OJMYSLAC,2020-06-12,baking powder
JDGX6EZ8XKH9,2020-03-25,whole milk
5NBN9YQGOWCM,2020-04-25,detergent
2HDZ7QJDDPX3,2020-02-03,brown bread
AW8CPTAU9F4C,2020-08-02,brown bread
LNQJ3DM3MLC5,2020-08-04,cleaner
9L1S6N2D76R9,2020-03-08,butter milk
4CI0JEUDPL0D,2020-05-27,coffee
73QK1P3RYHCB,2020-05-20,sugar
2TW6F0P29EI8,2020-06-27,coffee
K5G8S9VSV0UH,2020-10-30,brown bread
MVMQOR6NCWW0,2020-11-07,butter milk
JY7JGDTMHPST,2020-09-18,waffles
761O8I7310BF,2020-04-20,beverages
QT8IZWRY8TL9,2020-09-08,napkins
LDGWW98H0609,2020-04-30,specialty chocolate
DSIV6HO6KBVU,2020-08-24,Instant food products
QW8VR2JDWS06,2020-02-17,canned vegetables
FDPIWKIGP9RT,2020-02-15,whipped/sour cream
P6YP47IB77NC,2020-03-23,rolls/buns
WR2HDQL7MDVM,2020-11-11,frozen vegetables
J8AWQB7J0EEO,2020-03-01,rolls/buns
AGZJP528RM3U,2020-05-21,waffles
81Z6G31FPS2H,2020-06-01,curd cheese
BWAE0K5G4QV4,2020-07-31,oil
F11WXWD8LX7P,2020-07-18,waffles
3X0LFAB38D0B,2020-04-25,pastry
C8Y3AZIIGJJD,2020-12-25,napkins
VNRJ6Y7B4YEN,2020-10-01,butter
JY7JGDTMHPST,2020-11-01,other vegetables
SL7SD17D96GK,2020-12-11,yogurt
TR74GHISEHOM,2020-02-08,oil
1IKODVAPLSFW,2020-09-11,soda
GTQVSB33MMAE,2020-11-16,mayonnaise
J2ZKP25VGKP7,2020-03-24,sliced cheese
V7HIKS1JWLO9,2020-01-18,domestic eggs
QGIENOPFX9RC,2020-12-23,fruit/vegetable juice
NLLA0JY0QQFH,2020-12-10,yogurt
SHNUQR8M48EI,2020-03-21,coffee
P8FVTA3F0LZ0,2020-01-26,margarine
8VRQV6G77UHO,2020-04-04,UHT-milk
FA3CP277P7K2,2020-01-14,rolls/buns
531QZQYAM1Y5,2020-02-18,fruit/vegetable juice
EO2V7QSLAVO4,2020-03-24,soda
7F54DZCPJTTA,2020-06-24,grapes
6LIZW3MTOXYM,2020-06-08,frozen dessert
9CBS0OW148M2,2020-04-28,flour
N1XBK0UY8P9V,2020-03-06,sweet spreads
0QNJ07AABINL,2020-03-25,napkins
NCJ47DR4HDBN,2020-04-18,soda
TOU4Z0B6FQUX,2020-05-31,pastry
7QIRYSC6QBD4,2020-10-18,soda
48D9C0UIY1W6,2020-08-12,hard cheese
FM1D98TY7FHC,2020-10-01,semi-finished bread
CFXZDKYKVTHU,2020-01-21,napkins
EW6UT01GBXT6,2020-07-17,detergent
NQQZ8D7ZPDK8,2020-09-29,pickled vegetables
UOHUKUDG69HF,2020-08-01,flower (seeds)
WI63EV40VMFU,2020-08-05,specialty chocolate
HQJ4RMFRFZJX,2020-09-05,margarine
TYVSUPN2TZOQ,2020-03-15,candles
BLEA6AT9ZKYS,2020-02-25,detergent
OV57FEB3KDRN,2020-07-02,rice
AMJMES6YXHOO,2020-06-29,butter
H0G28IS8NJ87,2020-07-20,soda
ALAHUPEYZEVR,2020-09-10,softener
GHZDV1XM4KB3,2020-06-05,pickled vegetables
KMYNDW3UBIQF,2020-03-27,dishes
J1Z59KABHC4M,2020-08-17,male cosmetics
NQQZGF4K1FE0,2020-12-03,hard cheese
OUNNM9LN900E,2020-07-24,frozen vegetables
IVFF3VYKQ28E,2020-09-09,candles
EMTSJ4AJUC8J,2020-05-15,frozen vegetables
2TCQF53FZX77,2020-11-13,fruit/vegetable juice
NBWE24GQU8C6,2020-06-20,chocolate
0JZGOJO2G9TC,2020-11-22,brown bread
LEVJ7SU991QS,2020-06-01,whipped/sour cream
NLDEWP0XTW8O,2020-07-07,tea
5V5PZWUYTLUM,2020-03-04,beverages
LNQJ3DM3MLC5,2020-01-16,house keeping products
PE6QXPQD2WIW,2020-06-26,rolls/buns
H54KGBFOKYAT,2020-10-20,frozen dessert
WH2MDM0DBB68,2020-11-16,butter
XYXG5DG0KERZ,2020-12-27,rolls/buns
8LPLAY0QKTAR,2020-08-23,rolls/buns
QBUS9NZY39BE,2020-04-21,spices
ZYLKVTPXLLUH,2020-08-02,sugar
61TZY6H9L4H7,2020-06-23,flour
GQ50SQ64HY00,2020-12-18,domestic eggs
6Y6SPIKB0I47,2020-12-09,pastry
GI6N0Y0BUUR3,2020-07-04,whipped/sour cream
QT5UILCE509X,2020-10-06,sugar
D09198UFD7PU,2020-04-01,mustard
DBQBGIA46M60,2020-11-03,specialty cheese
FORYCIBDKF0H,2020-03-31,soda
QOS43UWZOIRP,2020-01-09,soft cheese
EDKRBU3L8D64,2020-02-08,candy
34CBHHZEVPNP,2020-01-18,dishes
MEWMJVZWOVF0,2020-10-20,roll products
TYVSUPN2TZOQ,2020-01-01,fruit/vegetable juice
X4MG0AO3ECMD,2020-02-28,specialty bar
6UYT0B8NX71R,2020-04-14,cake bar
3D0DXHUNMEXT,2020-10-27,white bread
UWOFX7MD932O,2020-11-26,napkins
6Q2TEUTUA64I,2020-11-13,curd cheese
IDXFDCFY1O4H,2020-10-14,coffee
7N56ZFX52PM9,2020-08-04,waffles
51DNFV0E3RKS,2020-05-02,specialty fat
NYENHM7MT0MZ,2020-10-09,coffee
47HMBYKEZP8V,2020-06-21,hygiene articles
TAHNEO9AE95B,2020-07-21,soda
NLDEWP0XTW8O,2020-03-24,margarine
RVR67PN57IQZ,2020-02-17,soda
0LRNCT5AF6LF,2020-12-29,rolls/buns
4U495ENQBBLX,2020-10-05,specialty bar
LRWVFLSC8X5B,2020-05-01,rolls/buns
4S7Y7JU1LPMK,2020-03-10,rice
UTNKRVU96A8L,2020-12-21,rolls/buns
KKHQ034Q6V88,2020-03-14,whipped/sour cream
QO1N167NYDRK,2020-11-26,flour
RKMVF7S6JVQ7,2020-03-27,soda
G02BEE2RUDDX,2020-07-27,house keeping products
60KL4MZX3S88,2020-06-29,frozen fish
TAHNEO9AE95B,2020-05-31,hygiene articles
72ZI0IU6F19V,2020-07-30,salty snack
7VF587LQEF46,2020-06-24,coffee
WCROX74TJYRG,2020-12-12,domestic eggs
J0PM4C83LWL4,2020-01-05,soda
WDTV90LI8491,2020-08-10,kitchen towels
UTNKRVU96A8L,2020-07-15,whipped/sour cream
B6WGUTO0ORD7,2020-03-19,margarine
8B05AUVF1WAN,2020-03-01,frozen meals
Z47DPDQH6XRD,2020-03-14,butter
2SQ7JZ24IH36,2020-03-19,rolls/buns
FR0F0B3X2RGR,2020-04-07,sugar
AUZ62DD9AI4O,2020-02-14,soda
LYSKE8NST787,2020-11-28,bottled beer
4GFJ0ENQ6E9X,2020-09-03,specialty bar
TE4D7NB04UWR,2020-05-15,whole milk
L8S9BNH1JHZG,2020-08-25,rolls/buns
TIAMKGHIMVX9,2020-08-19,kitchen towels
RBBES5LL6YR2,2020-02-15,semi-finished bread
VJK8013C8Z65,2020-03-11,canned fish
FI49VFMQHPM0,2020-04-10,roll products
QIV0RXJLZK1B,2020-08-21,fruit/vegetable juice
BTX94QQH0ST0,2020-03-05,long life bakery product
G7SGSHETE5L9,2020-05-26,abrasive cleaner
BZZH5HM3LCDW,2020-07-02,waffles
QLY9BMYMEF9K,2020-06-10,bottled water
NNDN4MBZ3FPA,2020-04-28,fruit/vegetable juice
ILUT1SYW965A,2020-04-13,coffee
SCOVO2JWL1R7,2020-05-15,coffee
LKW5ADN47N51,2020-09-10,frozen dessert
VHJ1NBBOKDMG,2020-05-16,hygiene articles
Y2LYBGA3ASUM,2020-11-18,hygiene articles
L2CIYB1G1MXV,2020-01-18,candy
SFS1WOCD8L1M,2020-07-28,bottled water
LHC2CRQBR1G8,2020-02-26,rolls/buns
6GORQ4XUNOHL,2020-07-25,margarine
K7S5DGSD5I0K,2020-05-20,butter milk
9N18FDELK00U,2020-10-11,hygiene articles
J1Z59KABHC4M,2020-06-14,packaged fruit/vegetables
5NBN9YQGOWCM,2020-12-27,seasonal products
X5F7LCIW5AMZ,2020-05-10,ice cream
10KBS7OSZY1L,2020-03-28,curd
UOGFVJZCML7Y,2020-03-30,bottled water
1IFO7LXZ6GWV,2020-10-06,margarine
56673UG3FGYF,2020-07-23,canned fruit
5CC18HDZASOT,2020-05-06,butter
HX7MLNTSPCPU,2020-11-29,frozen vegetables
9ZL1JHMNF2HU,2020-11-11,hygiene articles
4ORI3BVXIHS5,2020-01-27,long life bakery product
0TXYJHMH9DPN,2020-09-28,whipped/sour cream
2QGUSF4KA9WE,2020-03-25,mustard
QVDHS8A02CIJ,2020-08-05,hygiene articles
0VR2T1CJ28FC,2020-06-20,hard cheese
83QY4HNNVUDA,2020-07-06,margarine
5OGQT9OAWZOV,2020-06-04,soft cheese
D6442O40XMF6,2020-03-07,chocolate
UO28OYFW2AB2,2020-09-19,frozen vegetables
KLJER2G6S89S,2020-04-09,pasta
VM37OTGOHEJ0,2020-10-05,flour
JKC89PT6OZ01,2020-09-07,rolls/buns
R05DWE0WQ3QC,2020-03-30,spread cheese
NPKN6FOA5W0X,2020-07-01,instant coffee
XWC7KNF99KJJ,2020-07-02,whipped/sour cream
PW5ZCHJV200E,2020-01-21,artif. sweetener
1FHZXKN8S9G3,2020-06-24,dishes
LDHCWLL0ZRHW,2020-12-15,butter
IWFZ2Q5AH5PW,2020-12-01,domestic eggs
BWDAQ4JPVUEX,2020-06-09,other vegetables
CVSMD8300FFT,2020-07-17,yogurt
3K6D758U6XEW,2020-08-19,dessert
EV0GGWU4SXRB,2020-07-15,beverages
7TNRJGYB26UP,2020-07-27,whole milk
VOA9L4CCU912,2020-12-26,soda
VBJ57DLBZUI3,2020-01-13,dishes
6YOKDLO9O7VX,2020-04-25,bottled beer
BKLBDEAXPBFR,2020-10-24,spread cheese
9PWWEYZHYKDL,2020-03-21,popcorn
T0WWB4UCBE4L,2020-10-03,dish cleaner
Q0V7V24DVN95,2020-05-26,white bread
TXRUHVWWRHWS,2020-07-13,soda
O52HH5XAQASR,2020-06-02,pastry
1VVDENYO3HWT,2020-02-03,rice
P7NB9NWX9E3O,2020-08-26,coffee
6B29BYQ0M19Z,2020-10-28,dessert
QJ7BSEZEXTDA,2020-06-09,chewing gum
W7SUXUO6NOQD,2020-07-20,coffee
VFHTNCBQ44IJ,2020-01-04,canned vegetables
H39SJZ4LW7VV,2020-06-02,pastry
9M67SX882RIM,2020-02-18,white bread
TYVSUPN2TZOQ,2020-02-17,fruit/vegetable juice
SGLZB01CANWU,2020-06-21,whipped/sour cream
7MF9JS8J2GXH,2020-08-08,yogurt
X1U60US8UH53,2020-01-22,bottled beer
1PQ098C8SFJQ,2020-03-22,chocolate
66AU2EAG9KQ9,2020-03-09,domestic eggs
828S3MMF6YY7,2020-10-11,detergent
QOLB9UVA2H7Y,2020-07-27,butter
O52HH5XAQASR,2020-03-04,baking powder
VI3A3QRGQJBZ,2020-01-21,rolls/buns
7T8OWD6KO6SS,2020-05-19,cream
4YPH390YUX3T,2020-01-01,pot plants
I7TJBRD30CWI,2020-08-15,butter milk
UYSXX7WJI63V,2020-04-18,curd
3KG5FKRLTFQK,2020-04-10,salty snack
K3RBR49WDZGW,2020-01-01,dishes
TTE7JRIN7K3T,2020-11-04,domestic eggs
IVQXGDF7A62E,2020-08-05,yogurt
GGLXY7V22SAU,2020-12-25,candy
Y9ZFMKE7E6HO,2020-11-18,fruit/vegetable juice
GQ50SQ64HY00,2020-08-30,frozen vegetables
IHSS2IBA1VGJ,2020-04-20,white bread
WBD7TPQY8OVV,2020-10-19,beverages
S1BOSO7MG4I6,2020-03-17,rolls/buns
XYXG5DG0KERZ,2020-09-17,long life bakery product
23ILK26O46IY,2020-11-22,pastry
R3BXNDOO9G87,2020-08-08,pickled vegetables
F88C9Y0KJ65W,2020-05-13,sauces
8D1RW7JWOGNT,2020-09-03,sugar
O077VALFYTCN,2020-08-23,hard cheese
1LEH9I7K6U8O,2020-08-17,domestic eggs
E7OWMYHUKXEV,2020-04-08,brown bread
GK9V15CY47J5,2020-02-11,curd
GYO08I2BBXET,2020-08-24,margarine
HBGFSAXUX6HS,2020-03-25,yogurt
Y97XIY9OJBVG,2020-03-25,soups
YV2LWI1FU9H5,2020-02-24,soda
NRUQZ9G2M1L0,2020-09-18,butter
EV0GGWU4SXRB,2020-09-27,rolls/buns
V7OS05EB588U,2020-10-06,specialty chocolate
23WQC0XCOTAL,2020-09-01,instant coffee
PDBADJRMH03U,2020-02-13,domestic eggs
2E8416S54MCE,2020-10-08,whole milk
TGL8LRWB6759,2020-12-22,waffles
YSP9D6CF03MW,2020-09-25,salty snack
CM1G4A2C8U3D,2020-01-13,sugar
HY8ENLMP3OPI,2020-01-24,salty snack
APKZUDZROD7R,2020-05-23,flower (seeds)
9R5Z55AB86C9,2020-09-11,yogurt
MGYSEA0XNEML,2020-07-28,pastry
J3B3VGUIQQSR,2020-08-11,domestic eggs
8Y1V2F5LPA1N,2020-08-07,oil
ED8WY0DE27XG,2020-05-28,flour
YAICTPCXE7WV,2020-06-07,white bread
KVSCW7OJ2R0A,2020-05-27,flour
ZCLYR4CUH913,2020-05-14,softener
73QK1P3RYHCB,2020-04-23,rolls/buns
H9BRJQMWGT5B,2020-06-17,whipped/sour cream
42MBW45EME3X,2020-02-20,margarine
U86KCGFQURZ7,2020-11-09,sugar
T9JMAK56S0UP,2020-07-28,frozen fish
XMATGUOB2NQF,2020-10-06,citrus fruit
KACGV5OJXMJW,2020-08-22,white bread
MICEEAEQ9LX5,2020-01-15,soda
9WRHM02CX4G9,2020-08-27,pastry
5EBLJOUOW091,2020-01-03,soda
0ZRF32AJ06BC,2020-11-02,whole milk
CJ278NDYURT4,2020-09-12,frozen vegetables
KACGV5OJXMJW,2020-03-13,dessert
QFYWVXX4VPFM,2020-08-31,flower (seeds)
SFS1WOCD8L1M,2020-04-28,male cosmetics
8JDPL9L8K1M8,2020-12-05,margarine
MR5389YCKENE,2020-04-13,baking powder
OXKYFMOL2BGZ,2020-08-14,processed cheese
I0FR0S4OWQT3,2020-09-10,onions
2AEUFCUUDXJZ,2020-06-14,white bread
B55M9HBNLABT,2020-01-07,sugar
3HRBE45N5NB6,2020-04-14,softener
S5XANLQR2M7N,2020-06-24,chocolate
FJJ6OPSTOA53,2020-05-09,rolls/buns
0FB1H12K1T65,2020-09-02,salt
99ECD3S2T678,2020-03-09,soups
TKSX1YYAGWP0,2020-04-29,hard cheese
DD3KOEOVDVIM,2020-04-16,whipped/sour cream
RJK71AQ84PU5,2020-04-20,domestic eggs
D7O47BTIKGCA,2020-11-17,hygiene articles
9R14X2MW83R9,2020-03-04,frozen meals
5VUZS6UGPIIX,2019-09-02,rolls/buns
M66ERTT9RCD3,2019-10-30,whole milk
5GA4SFN2HPBU,2019-05-01,fruit/vegetable juice
W27X6DT3CNH7,2019-12-06,yogurt
U0VVZBKC91HM,2019-10-29,dish cleaner
WEKR63J911T9,2019-04-10,whole milk
YSLFJJVVR1A1,2019-06-23,pastry
OJHLOAAKNSJ1,2019-05-25,whole milk
KUENOFGB9JFS,2019-07-30,whipped/sour cream
H3U5Q71CLQJY,2019-08-30,soda
WH5L8DM76GVA,2019-10-23,light bulbs
3KDYM2HVF073,2019-02-10,domestic eggs
JZ0CQLFHGNAY,2019-08-03,instant coffee
QQU1TD87TFYJ,2019-12-29,oil
4COAJ5NERXMK,2019-04-02,sugar
JJLHB514Z8LK,2019-11-11,chewing gum
NSQDBDZTSRTK,2019-02-05,chocolate
I7TJBRD30CWI,2019-08-05,frozen meals
U3I0S19NA07U,2019-04-21,chocolate
VUH7V202KQVD,2019-08-25,pastry
KVSCW7OJ2R0A,2019-07-24,roll products
LVPALJ7ULX4P,2019-12-27,whipped/sour cream
7HUM4F75DAVN,2019-02-11,sugar
268COI22LUAC,2019-07-26,chocolate
QNXHCCN7RGKN,2019-05-15,meat spreads
9WYT5E3W356Y,2019-09-22,brown bread
VO5AU4I0EEDQ,2019-04-08,decalcifier
KQKZ5QJ2DX4F,2019-05-12,rolls/buns
F1XEGAFHYBO6,2019-07-27,rolls/buns
LDGWW98H0609,2019-03-26,other vegetables
C7BOQ78RTC6Z,2019-11-19,detergent
0U8MQEOK29OB,2019-03-16,margarine
FXR6MXECWTJO,2019-05-19,sugar
HPSWDEHJR5XJ,2019-03-24,baking powder
GOXJXZ3ZZFV1,2019-12-12,napkins
ZIGCOSKUH6S0,2019-07-31,soda
7DUPOKE82F97,2019-01-14,long life bakery product
AOYJUBDN9UPD,2019-10-18,bottled beer
GJD3QJXLWNVJ,2019-03-02,sugar
D0CZ7GG1G5ZC,2019-09-29,pastry
VAP30N7V2VEW,2019-04-26,rolls/buns
WPXAZK7XZ8IS,2019-04-30,frozen meals
P04ZEI27OC1P,2019-02-23,sugar
4FB4OJMYSLAC,2019-04-11,salty snack
BU0R3BC9RNRY,2019-07-03,frozen vegetables
IF5IAXNUJ2FG,2019-12-24,domestic eggs
8GANDLTANLAT,2019-07-06,margarine
ZHEYME00UG92,2019-12-29,candles
99RDCZPWM4OL,2019-02-07,white bread
IMTLD8IOL08R,2019-06-14,margarine
JJO1B0ZUAH9K,2019-09-26,ketchup
39WQZ051Z8Q7,2019-01-21,brown bread
GAGM1LA86D6O,2019-01-28,rolls/buns
FS8O02RV2HJH,2019-01-22,detergent
06EKB4N5JE0M,2019-10-11,bottled water
QJ2CDN4N8IPT,2019-07-07,domestic eggs
5DZP3WUB36BR,2019-07-18,brown bread
637IFXABGI7M,2019-07-17,waffles
SYGO9L2QZ6V0,2019-02-28,hard cheese
9727M2DZC72B,2019-02-13,flour
K493EL9AMM5O,2019-05-06,soda
WDDP74FZ1AQ1,2019-02-18,dessert
GE4019FSCIKV,2019-03-21,soda
W6DRLTK59RX5,2019-12-24,yogurt
Q9VF5A1SK6KA,2019-08-12,napkins
UHEC3YZD74OX,2019-08-26,butter
5K6CHPLNIQIS,2019-06-04,domestic eggs
6I5TH8YLWP04,2019-04-06,rolls/buns
ZK5BKJJB8Z48,2019-07-21,sauces
ABFU342L99ER,2019-07-17,herbs
FHPLIFUY85FV,2019-01-28,brown bread
TOFQL2XNYI6S,2019-05-03,sweet spreads
V4T57XIDO2YX,2019-09-21,pasta
U3I0S19NA07U,2019-08-11,pastry
88K0YSRTZZI8,2019-11-13,domestic eggs
1YE7CUS8Q21I,2019-11-08,coffee
2LCW5AWQQXB7,2019-07-13,long life bakery product
X2Q71QYSK1GM,2019-09-19,napkins
5PXFOR6WFG3H,2019-01-25,snack products
VDV121HPTSV2,2019-09-09,flour
OADBA278O5TU,2019-10-25,pickled vegetables
UO28OYFW2AB2,2019-06-03,margarine
H5H4Z69QXEQQ,2019-05-04,rolls/buns
97URJPFBQOUK,2019-12-02,candy
AGSQ1IKVA2OU,2019-02-02,yogurt
KCGUE9VI0ZX1,2019-10-14,sliced cheese
XEH4TQMKTKAJ,2019-03-01,soda
BA752Z3PKLK3,2019-01-20,pasta
VHJ1NBBOKDMG,2019-02-07,specialty chocolate
ASCGMJ269HYO,2019-12-28,UHT-milk
04ZIPIA9RJC8,2019-12-24,soda
LL1ZXW23H2ZI,2019-12-24,processed cheese
CN7XH0QZY8NF,2019-11-20,root vegetables
9FGQJ5D3MMDD,2019-06-21,yogurt
WI63EV40VMFU,2019-11-05,softener
I83NSQWPK7C0,2019-12-06,coffee
KGYBDP7W8TP2,2019-02-21,cereals
29N54SZAJY1B,2019-09-07,hard cheese
83QY4HNNVUDA,2019-06-03,dessert
XPXQOVG8CLAN,2019-06-20,coffee
J8UGQFABUR8Y,2019-12-06,napkins
CK6JTAZAN3I1,2019-05-22,grapes
KCTZ72QHMDFI,2019-05-11,waffles
PDBADJRMH03U,2019-02-09,soda
6S4IBTLRPO4E,2019-09-11,frozen meals
QNXHCCN7RGKN,2019-08-14,domestic eggs
CVOKF74PTFPP,2019-05-16,chewing gum
7QZZDOQVK7QG,2019-01-10,long life bakery product
E3KIDCAF1XIO,2019-01-17,domestic eggs
Z47DPDQH6XRD,2019-08-03,pickled vegetables
78D3I2UH40DE,2019-02-27,soda
Q9VF5A1SK6KA,2019-12-03,salty snack
QT5UEX3PEKFC,2019-02-03,oil
SZO8LSCLJK2D,2019-01-10,yogurt
P6CCIY5S4KRA,2019-01-08,yogurt
8B05AUVF1WAN,2019-11-27,candy
UHEC3YZD74OX,2019-11-09,popcorn
YGQLIIWS2WRQ,2019-09-17,coffee
LXWNKXUNEGJG,2019-04-04,canned vegetables
ZZ22WYIS9ORL,2019-06-13,rolls/buns
1VOE0R2HXWVI,2019-11-03,hard cheese
F4SF0H20XD9O,2019-10-22,whipped/sour cream
4AU1MJQH79RE,2019-05-13,pastry
HUR97UQAG4TN,2019-09-28,oil
2VSVKV1GSJ1U,2019-06-15,chewing gum
JV3GD6XX3P7T,2019-06-06,cake bar
M21MWCV77F0Q,2019-10-29,napkins
1XU8LF3NU7LZ,2019-04-17,fruit/vegetable juice
XMA9ZHYQTGJ5,2019-05-29,bottled water
9ES1IBMPEAYG,2019-03-13,brown bread
6RNCHZ4R3EZT,2019-02-17,fruit/vegetable juice
J8WPK3EIGTRD,2019-03-11,candy
GE640HNRCOCE,2019-02-28,nut snack
9R5Z55AB86C9,2019-02-15,rolls/buns
Q5T3EV24DIY4,2019-04-30,house keeping products
9J0KIJFFDTOO,2019-06-01,waffles
2O4NRTC22J78,2019-09-08,soda
K0Y6LGOLBUC0,2019-05-31,brown bread
DJTC93CSPNXJ,2019-12-01,waffles
R0BK4UL8GZCS,2019-12-25,chocolate
R2KWBT8N7J84,2019-02-09,dishes
X2J1N1LAS52V,2019-08-04,margarine
PHCGFOND01ZU,2019-12-26,specialty bar
0VR2T1CJ28FC,2019-08-14,margarine
OIPZY5VVWXSV,2019-01-18,margarine
KGYBDP7W8TP2,2019-03-28,sliced cheese
7V5OPLKMVW2V,2019-03-24,jam
LSVH2UUQJ6I6,2019-01-08,rolls/buns
UR4G1RSM3XVA,2019-01-21,bottled water
5PTX5XNSUY95,2019-12-19,curd
5GV8U6W0CYDD,2019-02-16,margarine
OBM1BAC3UQDL,2019-09-24,napkins
TEAUUZA67E8H,2019-04-13,long life bakery product
XJ01VGCKHV35,2019-06-22,bottled beer
G82498YQRRSD,2019-02-25,napkins
HQKZC4NVVUZN,2019-07-12,chewing gum
CHHM1G8FANQ5,2019-05-07,candy
8Y9KG18Y7JFR,2019-07-21,bottled water
DCIE36XYEI8J,2019-07-23,sweet spreads
V5IMSQ5NIZT7,2019-02-09,chewing gum
R1R1GGKXFITN,2019-08-02,waffles
IAAQKO72BVX6,2019-08-08,curd cheese
5DZP3WUB36BR,2019-05-26,specialty vegetables
ADQKS22R5ENW,2019-03-17,canned fish
3BZCCTONI2FZ,2019-05-12,waffles
MC18RGJEITZY,2019-07-03,flower (seeds)
7QIRYSC6QBD4,2019-07-19,margarine
DEWEH9YNUFWS,2019-06-07,specialty chocolate
Y9BA36MLQ7WE,2019-07-04,soda
9DER9ASY6Z50,2019-07-06,candy
6NFSQX02VSR6,2019-02-09,dental care
PDRL620G7TO6,2019-02-03,rolls/buns
5M1EO3G28WT9,2019-09-26,coffee
JWHJ93QGOKVX,2019-01-01,dishes
MLA12FSJUJKX,2019-12-13,rolls/buns
HKVLQ91Z9DDX,2019-07-08,frozen vegetables
6CZN1V4VSXEO,2019-02-16,bottled water
9W4BL156YIY0,2019-06-30,candy
JSMADBCG36HH,2019-11-25,brown bread
FUMP2J8RRSD9,2019-06-23,salty snack
F6CMVB3R54KY,2019-03-31,margarine
VC1FZGIPVM4U,2019-06-28,canned vegetables
03NH6WK6VBJE,2019-06-01,domestic eggs
RWZH53LMES5J,2019-08-04,fruit/vegetable juice
4PRWDPFYX681,2019-05-01,Instant food products
02YZDGXTF2GU,2019-12-28,whipped/sour cream
NCLQH7XWOLQX,2019-08-30,hygiene articles
UHSE6TIJ0MPZ,2019-10-25,fruit/vegetable juice
YYRG2626HPYG,2019-07-31,flour
WEKR63J911T9,2019-03-21,frozen meals
JKV51D0LDEOD,2019-11-02,curd
C7NRHTDU22JJ,2019-09-14,soda
WCSA73LRUQJA,2019-02-12,soda
1ALAUM5W1DFZ,2019-08-16,bottled water
5EU5NA8UMFP8,2019-09-04,dishes
1WYJN5D18ZWD,2019-03-06,domestic eggs
PDPSUWIALNRM,2019-08-09,napkins
URXZEM1QO14T,2019-03-22,semi-finished bread
R0TI2SXXGWRL,2019-10-01,sugar
ZKIUUGGLQ2A3,2019-08-13,brown bread
S6VI8H1PRWZ7,2019-03-30,spread cheese
QCMOLXSOZCD8,2019-04-19,curd
ONVZQ508CTJR,2019-02-17,margarine
3MTKWI9M7YNC,2019-01-18,pickled vegetables
W6DRLTK59RX5,2019-06-16,chocolate
COVR7C7D7WKT,2019-03-24,coffee
5USJ20248CHY,2019-06-10,yogurt
CRNA0W1CDOUG,2019-10-25,yogurt
NO2S359I6WHP,2019-07-18,chocolate
3BZCCTONI2FZ,2019-01-02,soda
8LD7OFTLFZNY,2019-09-11,domestic eggs
F3YY8DX6B5QD,2019-01-31,long life bakery product
Q7YNI4UDELW3,2019-06-14,waffles
2QJ52IUM80TC,2019-06-16,artif. sweetener
KAKII70091UO,2019-03-07,fruit/vegetable juice
RPVNOW00COUN,2019-05-13,butter
A1YNTNAZT4JO,2019-11-30,hard cheese
CS41U40YII5P,2019-09-11,coffee
1RBS5PVZ1Y3N,2019-09-18,rolls/buns
04X5YC42BAMR,2019-03-02,domestic eggs
GBZSRI37ZKI1,2019-06-06,bottled beer
23PFYZRK92XP,2019-07-08,detergent
X07QQ3ZMHRIJ,2019-11-06,bottled beer
AOGXD24L42SH,2019-12-24,soda
U723MEDS2TUG,2019-11-23,soda
LCC5X86NMLYS,2019-09-21,margarine
9LSQ44H566T1,2019-09-20,salty snack
DYY2I02LCTPQ,2019-12-03,soda
LGCT8X3CKUIC,2019-08-04,napkins
AZHFQGER7L52,2019-10-09,flower (seeds)
O6XMGVMMSBG1,2019-02-21,soda
P29X92DAZD7I,2019-11-22,spices
98WQFNA0T2RB,2019-11-07,chocolate
44J2FJ6264I6,2019-10-25,rolls/buns
